id,p_id,week,mins,start,pos,n_goal,p_goal,p_miss,sht_on,sht_off,sht_post,fld,fld_p,off,ast,key,own,ylw,ylw2,red,fl,fl_p,tck,intr,head,blk,clr,n_con,p_con,o_con,p_sav,c_sav,pn_sav
2266,59961,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,59946,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,59901,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,59886,8,90,TRUE,DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,0,0,0
2270,59871,8,11,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2271,59856,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,59841,8,90,TRUE,FW,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2273,59826,8,15,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2274,59811,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,59796,8,76,TRUE,FW,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,59766,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,59736,8,90,TRUE,DR,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0
2278,59721,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,59706,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,59691,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,59586,8,1,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,59571,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,59496,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,59451,8,45,FALSE,Sub,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
2285,59391,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,59376,8,90,TRUE,DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,6,0,12,0,0,0,0,0,0
2287,59346,8,1,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,59331,8,75,TRUE,FW,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
2289,59226,8,17,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,59211,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,59196,8,90,TRUE,DR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,3,0,0,0,0,0,0
2292,59181,8,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,8,0,0,0,0,0,0
2293,59166,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,59121,8,4,FALSE,Sub,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2295,59106,8,12,FALSE,Sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2296,59091,8,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,2,3,0
2297,59076,8,59,TRUE,ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2298,59046,8,90,TRUE,DR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,5,0,0,0,0,0,0
2299,59031,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,58986,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,58956,8,90,TRUE,DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,0,0,0,0,0,0
2302,58941,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,58911,8,90,TRUE,DMC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0
2304,58896,8,32,FALSE,Sub,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,58881,8,24,FALSE,Sub,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0
2306,58851,8,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,1,8,0,0,0,0,0,0
2307,58836,8,30,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,58806,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,58791,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,58746,8,20,FALSE,Sub,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2311,58731,8,24,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2312,58716,8,90,TRUE,FW,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,2,5,0,1,0,0,0,0,0,0
2313,58686,8,11,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2314,58656,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,58641,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,58626,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,58596,8,90,TRUE,DC,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,8,0,0,0,0,0,0
2318,58581,8,15,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2319,58566,8,58,TRUE,AML,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
2320,58536,8,45,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2321,58491,8,84,TRUE,AMC,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
2322,58476,8,9,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2323,58446,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,58401,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,58371,8,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0
2326,58356,8,79,TRUE,AML,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0
2327,58311,8,90,TRUE,DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,0,0,0,0,0,0
2328,58296,8,90,TRUE,DML,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,3,7,0,4,0,0,0,0,0,0
2329,58266,8,90,TRUE,DL,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,2,3,2,1,2,0,0,0,0,0,0
2330,58206,8,90,TRUE,AML,0,0,0,0,3,0,4,0,1,0,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0
2331,58191,8,31,FALSE,Sub,1,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
2332,58176,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,58161,8,45,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,58146,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,58131,8,75,TRUE,AMR,0,0,0,0,1,0,2,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2336,58116,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,58101,8,6,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,58086,8,57,TRUE,ML,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2339,58071,8,65,TRUE,DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
2340,58056,8,15,FALSE,Sub,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,58041,8,15,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,58026,8,24,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2343,58011,8,45,TRUE,DMC,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0
2344,57996,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,57981,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,57951,8,66,TRUE,FW,5,0,0,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,57936,8,86,TRUE,AMR,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0
2348,57921,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,57906,8,90,TRUE,AMC,1,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,57891,8,90,TRUE,FW,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
2351,57876,8,66,TRUE,DC,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,3,1,2,2,1,0,0,0,0,0,0
2352,57846,8,90,TRUE,DMC,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5,3,2,1,3,0,0,0,0,0,0
2353,57831,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,57816,8,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0
2355,57801,8,90,TRUE,DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,1,7,0,0,0,0,0,0
2356,57771,8,5,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
2357,57756,8,20,FALSE,Sub,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2358,57726,8,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2359,57711,8,90,TRUE,DL,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,1,2,3,1,2,0,0,0,0,0,0
2360,57696,8,90,TRUE,DC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,0,0,0,0,0,0
2361,57681,8,90,TRUE,DL,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0
2362,57666,8,90,TRUE,DC,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,5,6,0,7,0,0,0,0,0,0
2363,57651,8,90,TRUE,DC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0
2364,57636,8,20,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
2365,57621,8,90,TRUE,AMR,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
2366,57591,8,45,TRUE,DMC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2367,57576,8,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,4,2,0,5,0,0,0,0,0,0
2368,57561,8,45,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,0,0,0,0
2369,57531,8,1,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2370,57516,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,57501,8,75,TRUE,FW,0,0,0,0,1,0,3,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2372,57486,8,90,TRUE,AMC,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2373,57426,8,90,TRUE,DL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3,0,6,0,0,0,0,0,0
2374,57396,8,90,TRUE,MC,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
2375,57381,8,64,TRUE,AML,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
2376,57366,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,57351,8,90,TRUE,DL,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0
2378,57336,8,90,TRUE,FW,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0
2379,57321,8,45,TRUE,FWL,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,57306,8,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,7,0,0,0,0,0,0
2381,57291,8,90,TRUE,FW,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,1,0,2,0,4,1,0,0,0,0,0,0,0
2382,57276,8,90,TRUE,DR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,3,1,1,5,0,0,0,0,0,0
2383,57261,8,81,TRUE,AML,2,0,0,2,1,0,4,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0
2384,57246,8,90,TRUE,DMC,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0
2385,57231,8,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,10,0,0,0,0,0,0
2386,57216,8,90,TRUE,DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0
2387,57201,8,50,TRUE,MC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0
2388,57186,8,90,TRUE,GK,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0
2389,57171,8,90,TRUE,DMC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,1,2,0,0,0,0,0,0
2390,57156,8,57,TRUE,AMR,1,0,0,1,1,0,2,0,0,0,1,0,0,1,0,2,0,3,0,2,0,0,0,0,0,0,0,0
2391,57141,8,77,TRUE,ML,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
2392,57126,8,59,TRUE,FW,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2393,57111,8,90,TRUE,DC,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,2,1,3,5,0,0,0,0,0,0
2394,57096,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,57081,8,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2396,57066,8,45,TRUE,DR,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0
2397,57051,8,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0
2398,57036,8,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0
2399,57021,8,24,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,57006,8,90,TRUE,AMC,1,0,0,2,2,0,1,0,0,2,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
2401,56991,8,58,TRUE,AMC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2402,56976,8,79,TRUE,MC,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7,0,6,0,1,1,0,0,0,0,0,0,0
2403,56961,8,26,FALSE,Sub,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,56931,8,14,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2405,56916,8,90,TRUE,MC,0,0,0,1,1,0,3,0,0,1,3,0,0,0,0,4,0,2,0,2,1,1,0,0,0,0,0,0
2406,56901,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,56886,8,90,TRUE,DMC,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,5,0,0,2,1,1,3,0,0,0,0,0,0
2408,56871,8,21,FALSE,Sub,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0
2409,56856,8,90,TRUE,FW,1,0,0,3,1,0,5,0,0,0,0,0,0,0,0,2,0,0,1,5,0,2,0,0,0,0,0,0
2410,56826,8,11,FALSE,Sub,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2411,56811,8,90,TRUE,AMR,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,0,0
2412,56796,8,90,TRUE,DC,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,2,2,1,2,2,0,0,0,0,0,0
2413,56751,8,90,TRUE,DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,1,0,0,0,0,0,0
2414,56736,8,90,TRUE,AMC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2415,56721,8,90,TRUE,DC,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,1,13,0,0,0,0,0,0
2416,56706,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,56691,8,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,1,7,0,0,0,0,0,0
2418,56676,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,56661,8,13,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2420,56646,8,90,TRUE,DMC,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,2,0,6,1,0,1,1,0,0,0,0,0,0
2421,56631,8,90,TRUE,DL,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0
2422,56616,8,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,56601,8,31,FALSE,Sub,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2424,56586,8,75,TRUE,MC,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
2425,56571,8,70,TRUE,AMC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2426,56556,8,9,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2427,56541,8,90,TRUE,AMC,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0
2428,56526,8,90,TRUE,DMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0
2429,56511,8,45,TRUE,AML,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2430,56496,8,90,TRUE,DMR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0
2431,56481,8,90,TRUE,DR,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,3,0,2,0,3,1,3,0,0,0,0,0,0
2432,56466,8,90,TRUE,FW,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,2,0,0,0,0,0,0
2433,56451,8,90,TRUE,DC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0
2434,56436,8,24,FALSE,Sub,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2435,56421,8,90,TRUE,MC,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,3,2,2,0,7,0,0,0,0,0,0
2436,56406,8,70,TRUE,MC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2437,56391,8,45,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2438,56346,8,90,TRUE,MC,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2439,56331,8,32,FALSE,Sub,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2440,56316,8,90,TRUE,FW,1,0,0,1,0,0,2,0,0,2,2,0,1,0,0,1,0,0,1,6,0,4,0,0,0,0,0,0
2441,56301,8,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0
2442,56286,8,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2443,56271,8,15,FALSE,Sub,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,56241,8,4,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2445,56226,8,90,TRUE,AML,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2446,56211,8,86,TRUE,DMC,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,5,2,0,1,0,0,0,0,0,0
2447,56196,8,90,TRUE,FWL,1,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2448,56181,8,90,TRUE,FW,1,0,1,4,2,0,4,0,2,0,0,0,1,0,0,2,0,0,1,2,0,1,0,0,0,0,0,0
2449,56166,8,85,TRUE,FW,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0,2,1,5,0,1,0,0,0,0,0,0
2450,56136,8,90,TRUE,MC,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0,3,3,0,0,1,0,0,0,0,0,0
2451,56121,8,90,TRUE,AMC,2,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0
